SnapshotDate,StoreID,ProductID,StockOnHand,ReorderPoint
01-02-2025,S030,P0105,447,110
01-02-2025,S030,P0096,248,40
01-02-2025,S030,P0116,386,107
01-02-2025,S030,P0133,292,138
01-02-2025,S030,P0079,239,92
01-02-2025,S030,P0135,385,28
01-02-2025,S030,P0041,101,143
01-02-2025,S030,P0180,473,134
01-02-2025,S030,P0121,281,119
01-02-2025,S030,P0007,326,85
01-02-2025,S030,P0119,328,112
01-02-2025,S030,P0082,312,103
01-02-2025,S030,P0068,173,61
01-02-2025,S030,P0124,405,63
01-02-2025,S030,P0142,259,76
01-02-2025,S030,P0170,16,47
01-02-2025,S030,P0140,254,95
01-02-2025,S030,P0108,404,147
01-02-2025,S030,P0147,433,137
01-02-2025,S030,P0160,1,35
01-02-2025,S030,P0074,212,131
01-02-2025,S030,P0064,359,101
01-02-2025,S030,P0118,263,66
01-02-2025,S030,P0004,491,59
01-02-2025,S030,P0155,275,41
01-02-2025,S030,P0104,376,94
01-02-2025,S030,P0050,226,136
01-02-2025,S030,P0089,104,65
01-02-2025,S030,P0008,59,141
01-02-2025,S030,P0114,17,42
01-02-2025,S030,P0097,445,22
01-02-2025,S030,P0023,369,87
01-02-2025,S030,P0030,261,97
01-02-2025,S030,P0037,325,125
01-02-2025,S030,P0125,252,46
01-02-2025,S030,P0179,89,34
01-02-2025,S030,P0069,488,34
01-02-2025,S030,P0127,313,74
01-02-2025,S030,P0072,483,41
01-02-2025,S030,P0093,149,43
01-02-2025,S030,P0078,56,74
01-02-2025,S030,P0016,434,51
01-02-2025,S030,P0150,265,125
01-02-2025,S030,P0178,336,103
01-02-2025,S030,P0043,303,36
01-02-2025,S030,P0080,73,135
01-02-2025,S030,P0169,347,115
01-02-2025,S010,P0157,244,87
01-02-2025,S010,P0115,416,33
01-02-2025,S010,P0164,262,113
01-02-2025,S010,P0084,61,124
01-02-2025,S010,P0087,473,55
01-02-2025,S010,P0129,312,41
01-02-2025,S010,P0161,2,76
01-02-2025,S010,P0031,227,30
01-02-2025,S010,P0145,118,145
01-02-2025,S010,P0112,235,51
01-02-2025,S010,P0035,479,61
01-02-2025,S010,P0040,324,38
01-02-2025,S010,P0018,203,124
01-02-2025,S010,P0106,230,149
01-02-2025,S010,P0006,488,40
01-02-2025,S010,P0107,249,23
01-02-2025,S010,P0083,375,134
01-02-2025,S010,P0052,241,104
01-02-2025,S010,P0162,483,42
01-02-2025,S010,P0003,219,34
01-02-2025,S010,P0110,305,93
01-02-2025,S010,P0091,431,54
01-02-2025,S010,P0059,278,132
01-02-2025,S010,P0024,410,32
01-02-2025,S010,P0019,371,110
01-02-2025,S010,P0131,58,119
01-02-2025,S010,P0098,262,75
01-02-2025,S010,P0128,148,61
01-02-2025,S010,P0092,214,83
01-02-2025,S010,P0005,161,100
01-02-2025,S010,P0033,46,41
01-02-2025,S010,P0138,128,118
01-02-2025,S010,P0109,229,85
01-02-2025,S010,P0176,140,125
01-02-2025,S010,P0168,316,38
01-02-2025,S010,P0013,196,56
01-02-2025,S010,P0014,158,88
01-02-2025,S010,P0081,117,40
01-02-2025,S010,P0174,470,102
01-02-2025,S010,P0002,141,113
01-02-2025,S010,P0077,407,83
01-02-2025,S010,P0021,239,29
01-02-2025,S010,P0036,21,36
01-02-2025,S010,P0141,157,144
01-02-2025,S010,P0088,312,120
01-02-2025,S010,P0153,210,87
01-02-2025,S010,P0045,445,132
01-02-2025,S010,P0130,477,69
01-02-2025,S010,P0025,51,55
01-02-2025,S010,P0039,221,137
01-02-2025,S010,P0159,293,46
01-02-2025,S010,P0015,110,128
01-02-2025,S010,P0075,215,24
01-02-2025,S010,P0122,103,22
01-02-2025,S010,P0120,212,59
01-02-2025,S010,P0060,276,46
01-02-2025,S010,P0171,235,69
01-02-2025,S010,P0175,468,21
01-02-2025,S010,P0022,114,94
01-02-2025,S010,P0067,171,103
01-02-2025,S010,P0156,269,94
01-02-2025,S010,P0103,423,63
01-02-2025,S010,P0054,148,106
01-02-2025,S010,P0047,175,119
01-02-2025,S010,P0167,428,100
01-02-2025,S010,P0090,169,133
01-02-2025,S010,P0102,406,53
01-02-2025,S010,P0057,417,25
01-02-2025,S010,P0062,118,38
01-02-2025,S010,P0154,108,21
01-02-2025,S010,P0076,265,72
01-02-2025,S010,P0056,72,96
01-02-2025,S010,P0095,327,142
01-02-2025,S010,P0028,68,70
01-02-2025,S010,P0152,450,36
01-02-2025,S010,P0137,388,147
01-02-2025,S010,P0139,258,43
01-02-2025,S010,P0166,34,22
01-02-2025,S010,P0026,355,82
01-02-2025,S010,P0029,213,28
01-02-2025,S010,P0034,207,124
01-02-2025,S010,P0101,89,146
01-02-2025,S010,P0020,189,63
01-02-2025,S010,P0017,427,52
01-02-2025,S010,P0123,202,118
01-02-2025,S010,P0136,358,46
01-02-2025,S010,P0044,90,112
01-02-2025,S010,P0011,242,37
01-02-2025,S010,P0094,422,77
01-02-2025,S010,P0143,222,134
01-02-2025,S010,P0032,153,119
01-02-2025,S010,P0071,82,90
01-02-2025,S010,P0113,394,54
01-02-2025,S010,P0061,40,143
01-02-2025,S010,P0042,160,23
01-02-2025,S010,P0063,202,106
01-02-2025,S010,P0117,459,125
01-02-2025,S010,P0051,199,70
01-02-2025,S010,P0086,435,147
01-02-2025,S010,P0146,260,123
01-02-2025,S010,P0134,250,43
01-02-2025,S010,P0012,430,62
01-02-2025,S010,P0148,27,123
01-02-2025,S010,P0105,56,121
01-02-2025,S010,P0096,446,131
01-02-2025,S010,P0116,342,112
01-02-2025,S010,P0133,215,62
01-02-2025,S010,P0079,165,144
01-02-2025,S010,P0135,266,142
01-02-2025,S010,P0041,216,48
01-02-2025,S010,P0180,222,93
01-02-2025,S010,P0121,114,91
01-02-2025,S010,P0007,391,28
01-02-2025,S010,P0119,270,95
01-02-2025,S010,P0082,399,53
01-02-2025,S010,P0068,253,117
01-02-2025,S010,P0124,290,47
01-02-2025,S010,P0142,284,135
01-02-2025,S010,P0170,164,59
01-02-2025,S010,P0140,61,93
01-02-2025,S010,P0108,369,89
01-02-2025,S010,P0147,480,46
01-02-2025,S010,P0160,150,131
01-02-2025,S010,P0074,400,140
01-02-2025,S010,P0064,58,124
01-02-2025,S010,P0118,345,124
01-02-2025,S010,P0004,397,117
01-02-2025,S010,P0155,293,97
01-02-2025,S010,P0104,13,27
01-02-2025,S010,P0050,87,31
01-02-2025,S010,P0089,263,38
01-02-2025,S010,P0008,198,125
01-02-2025,S010,P0114,426,72
01-02-2025,S010,P0097,484,124
01-02-2025,S010,P0023,64,147
01-02-2025,S010,P0030,171,20
01-02-2025,S010,P0037,365,60
01-02-2025,S010,P0125,464,106
01-02-2025,S010,P0179,337,34
01-02-2025,S010,P0069,45,77
01-02-2025,S010,P0127,39,141
01-02-2025,S010,P0072,118,140
01-02-2025,S010,P0093,295,137
01-02-2025,S010,P0078,486,143
01-02-2025,S010,P0016,493,58
01-02-2025,S010,P0150,31,58
01-02-2025,S010,P0178,412,148
01-02-2025,S010,P0043,98,109
01-02-2025,S010,P0080,265,133
01-02-2025,S010,P0169,262,77
01-02-2025,S025,P0157,229,135
01-02-2025,S025,P0115,254,96
01-02-2025,S025,P0164,494,30
01-02-2025,S025,P0084,80,59
01-02-2025,S025,P0087,260,122
01-02-2025,S025,P0129,134,83
01-02-2025,S025,P0161,44,129
01-02-2025,S025,P0031,31,60
01-02-2025,S025,P0145,447,122
01-02-2025,S025,P0112,104,105
01-02-2025,S025,P0035,89,117
01-02-2025,S025,P0040,347,121
01-02-2025,S025,P0018,397,98
01-02-2025,S025,P0106,103,52
01-02-2025,S025,P0006,385,94
01-02-2025,S025,P0107,24,81
01-02-2025,S025,P0083,113,56
01-02-2025,S025,P0052,196,46
01-02-2025,S025,P0162,118,129
01-02-2025,S025,P0003,203,100
01-02-2025,S025,P0110,259,73
01-02-2025,S025,P0091,455,117
01-02-2025,S025,P0059,332,111
01-02-2025,S025,P0024,211,22
01-02-2025,S025,P0019,395,121
01-02-2025,S025,P0131,23,66
01-02-2025,S025,P0098,352,101
01-02-2025,S025,P0128,411,74
01-02-2025,S025,P0092,28,31
01-02-2025,S025,P0005,276,54
01-02-2025,S025,P0033,280,141
01-02-2025,S025,P0138,448,87
01-02-2025,S025,P0109,260,120
01-02-2025,S025,P0176,462,98
01-02-2025,S025,P0168,374,141
01-02-2025,S025,P0013,395,93
01-02-2025,S025,P0014,256,31
01-02-2025,S025,P0081,280,28
01-02-2025,S025,P0174,416,68
01-02-2025,S025,P0002,289,107
01-02-2025,S025,P0077,268,128
01-02-2025,S025,P0021,99,22
01-02-2025,S025,P0036,166,87
01-02-2025,S025,P0141,129,70
01-02-2025,S025,P0088,133,46
01-02-2025,S025,P0153,448,56
01-02-2025,S025,P0045,129,76
01-02-2025,S025,P0130,27,77
01-02-2025,S025,P0025,134,88
01-02-2025,S025,P0039,455,28
01-02-2025,S025,P0159,458,125
01-02-2025,S025,P0015,228,95
01-02-2025,S025,P0075,370,48
01-02-2025,S025,P0122,55,127
01-02-2025,S025,P0120,423,86
01-02-2025,S025,P0060,136,126
01-02-2025,S025,P0171,4,43
01-02-2025,S025,P0175,52,23
01-02-2025,S025,P0022,24,143
01-02-2025,S025,P0067,267,37
01-02-2025,S025,P0156,125,94
01-02-2025,S025,P0103,30,82
01-02-2025,S025,P0054,303,134
01-02-2025,S025,P0047,297,28
01-02-2025,S025,P0167,265,54
01-02-2025,S025,P0090,86,33
01-02-2025,S025,P0102,75,109
01-02-2025,S025,P0057,242,56
01-02-2025,S025,P0062,301,143
01-02-2025,S025,P0154,319,111
01-02-2025,S025,P0076,183,49
01-02-2025,S025,P0056,58,87
01-02-2025,S025,P0095,232,33
01-02-2025,S025,P0028,167,102
01-02-2025,S025,P0152,317,131
01-02-2025,S025,P0137,117,126
01-02-2025,S025,P0139,19,91
01-02-2025,S025,P0166,469,35
01-02-2025,S025,P0026,88,92
01-02-2025,S025,P0029,406,22
01-02-2025,S025,P0034,53,68
01-02-2025,S025,P0101,181,95
01-02-2025,S025,P0020,455,38
01-02-2025,S025,P0017,316,98
01-02-2025,S025,P0123,24,31
01-02-2025,S025,P0136,42,76
01-02-2025,S025,P0044,287,50
01-02-2025,S025,P0011,481,58
01-02-2025,S025,P0094,429,66
01-02-2025,S025,P0143,162,86
01-02-2025,S025,P0032,126,53
01-02-2025,S025,P0071,272,72
01-02-2025,S025,P0113,471,90
01-02-2025,S025,P0061,230,52
01-02-2025,S025,P0042,370,41
01-02-2025,S025,P0063,378,48
01-02-2025,S025,P0117,259,70
01-02-2025,S025,P0051,481,138
01-02-2025,S025,P0086,347,54
01-02-2025,S025,P0146,404,133
01-02-2025,S025,P0134,135,23
01-02-2025,S025,P0012,100,139
01-02-2025,S025,P0148,144,132
01-02-2025,S025,P0105,189,70
01-02-2025,S025,P0096,333,20
01-02-2025,S025,P0116,386,52
01-02-2025,S025,P0133,459,27
01-02-2025,S025,P0079,174,97
01-02-2025,S025,P0135,274,133
01-02-2025,S025,P0041,175,90
01-02-2025,S025,P0180,367,89
01-02-2025,S025,P0121,40,95
01-02-2025,S025,P0007,162,103
01-02-2025,S025,P0119,156,50
01-02-2025,S025,P0082,311,38
01-02-2025,S025,P0068,406,43
01-02-2025,S025,P0124,460,87
01-02-2025,S025,P0142,415,106
01-02-2025,S025,P0170,470,129
01-02-2025,S025,P0140,70,111
01-02-2025,S025,P0108,495,126
01-02-2025,S025,P0147,250,135
01-02-2025,S025,P0160,170,76
01-02-2025,S025,P0074,369,137
01-02-2025,S025,P0064,83,97
01-02-2025,S025,P0118,299,125
01-02-2025,S025,P0004,251,35
01-02-2025,S025,P0155,178,137
01-02-2025,S025,P0104,134,50
01-02-2025,S025,P0050,289,92
01-02-2025,S025,P0089,113,98
01-02-2025,S025,P0008,90,96
01-02-2025,S025,P0114,38,94
01-02-2025,S025,P0097,146,58
01-02-2025,S025,P0023,439,131
01-02-2025,S025,P0030,248,77
01-02-2025,S025,P0037,303,139
01-02-2025,S025,P0125,439,73
01-02-2025,S025,P0179,195,110
01-02-2025,S025,P0069,421,111
01-02-2025,S025,P0127,441,122
01-02-2025,S025,P0072,159,118
01-02-2025,S025,P0093,271,101
01-02-2025,S025,P0078,220,84
01-02-2025,S025,P0016,233,69
01-02-2025,S025,P0150,391,88
01-02-2025,S025,P0178,462,70
01-02-2025,S025,P0043,25,82
01-02-2025,S025,P0080,150,138
01-02-2025,S025,P0169,0,60
01-02-2025,S013,P0157,264,87
01-02-2025,S013,P0115,193,49
01-02-2025,S013,P0164,221,52
01-02-2025,S013,P0084,370,101
01-02-2025,S013,P0087,54,108
01-02-2025,S013,P0129,138,129
01-02-2025,S013,P0161,436,118
01-02-2025,S013,P0031,468,36
01-02-2025,S013,P0145,144,136
01-02-2025,S013,P0112,239,93
01-02-2025,S013,P0035,254,116
01-02-2025,S013,P0040,92,79
01-02-2025,S013,P0018,168,118
01-02-2025,S013,P0106,22,148
01-02-2025,S013,P0006,373,137
01-02-2025,S013,P0107,52,25
01-02-2025,S013,P0083,37,70
01-02-2025,S013,P0052,27,112
01-02-2025,S013,P0162,29,39
01-02-2025,S013,P0003,49,140
01-02-2025,S013,P0110,112,43
01-02-2025,S013,P0091,91,51
01-02-2025,S013,P0059,209,57
01-02-2025,S013,P0024,32,83
01-02-2025,S013,P0019,285,105
01-02-2025,S013,P0131,424,99
01-02-2025,S013,P0098,430,86
01-02-2025,S013,P0128,47,78
01-02-2025,S013,P0092,340,93
01-02-2025,S013,P0005,227,146
01-02-2025,S013,P0033,217,82
01-02-2025,S013,P0138,152,30
01-02-2025,S013,P0109,365,82
01-02-2025,S013,P0176,225,47
01-02-2025,S013,P0168,290,36
01-02-2025,S013,P0013,269,114
01-02-2025,S013,P0014,79,83
01-02-2025,S013,P0081,385,125
01-02-2025,S013,P0174,227,67
01-02-2025,S013,P0002,441,47
01-02-2025,S013,P0077,160,110
01-02-2025,S013,P0021,274,102
01-02-2025,S013,P0036,380,84
01-02-2025,S013,P0141,452,104
01-02-2025,S013,P0088,298,47
01-02-2025,S013,P0153,196,54
01-02-2025,S013,P0045,197,113
01-02-2025,S013,P0130,398,21
01-02-2025,S013,P0025,61,43
01-02-2025,S013,P0039,188,108
01-02-2025,S013,P0159,33,66
01-02-2025,S013,P0015,55,95
01-02-2025,S013,P0075,358,126
01-02-2025,S013,P0122,349,118
01-02-2025,S013,P0120,138,91
01-02-2025,S013,P0060,489,145
01-02-2025,S013,P0171,152,112
01-02-2025,S013,P0175,9,140
01-02-2025,S013,P0022,218,89
01-02-2025,S013,P0067,325,129
01-02-2025,S013,P0156,420,80
01-02-2025,S013,P0103,260,40
01-02-2025,S013,P0054,149,103
01-02-2025,S013,P0047,481,21
01-02-2025,S013,P0167,103,85
01-02-2025,S013,P0090,368,73
01-02-2025,S013,P0102,44,79
01-02-2025,S013,P0057,204,39
01-02-2025,S013,P0062,179,54
01-02-2025,S013,P0154,312,128
01-02-2025,S013,P0076,30,132
01-02-2025,S013,P0056,460,45
01-02-2025,S013,P0095,163,107
01-02-2025,S013,P0028,94,104
01-02-2025,S013,P0152,422,88
01-02-2025,S013,P0137,439,133
01-02-2025,S013,P0139,366,106
01-02-2025,S013,P0166,94,20
01-02-2025,S013,P0026,49,42
01-02-2025,S013,P0029,208,63
01-02-2025,S013,P0034,300,68
01-02-2025,S013,P0101,42,58
01-02-2025,S013,P0020,440,144
01-02-2025,S013,P0017,448,48
01-02-2025,S013,P0123,174,25
01-02-2025,S013,P0136,448,94
01-02-2025,S013,P0044,424,82
01-02-2025,S013,P0011,443,54
01-02-2025,S013,P0094,246,135
01-02-2025,S013,P0143,226,36
01-02-2025,S013,P0032,483,144
01-02-2025,S013,P0071,452,116
01-02-2025,S013,P0113,89,48
01-02-2025,S013,P0061,452,77
01-02-2025,S013,P0042,87,48
01-02-2025,S013,P0063,451,25
01-02-2025,S013,P0117,492,144
01-02-2025,S013,P0051,266,104
01-02-2025,S013,P0086,290,110
01-02-2025,S013,P0146,139,59
01-02-2025,S013,P0134,175,88
01-02-2025,S013,P0012,111,108
01-02-2025,S013,P0148,93,84
01-02-2025,S013,P0105,42,105
01-02-2025,S013,P0096,203,136
01-02-2025,S013,P0116,39,140
01-02-2025,S013,P0133,302,28
01-02-2025,S013,P0079,160,25
01-02-2025,S013,P0135,29,112
01-02-2025,S013,P0041,469,51
01-02-2025,S013,P0180,385,64
01-02-2025,S013,P0121,128,23
01-02-2025,S013,P0007,372,141
01-02-2025,S013,P0119,102,92
01-02-2025,S013,P0082,240,47
01-02-2025,S013,P0068,430,75
01-02-2025,S013,P0124,269,49
01-02-2025,S013,P0142,477,31
01-02-2025,S013,P0170,265,144
01-02-2025,S013,P0140,84,94
01-02-2025,S013,P0108,83,52
01-02-2025,S013,P0147,59,129
01-02-2025,S013,P0160,197,142
01-02-2025,S013,P0074,355,114
01-02-2025,S013,P0064,49,31
01-02-2025,S013,P0118,60,109
01-02-2025,S013,P0004,151,109
01-02-2025,S013,P0155,42,46
01-02-2025,S013,P0104,91,36
01-02-2025,S013,P0050,378,147
01-02-2025,S013,P0089,53,77
01-02-2025,S013,P0008,43,24
01-02-2025,S013,P0114,339,109
01-02-2025,S013,P0097,11,83
01-02-2025,S013,P0023,463,89
01-02-2025,S013,P0030,249,106
01-02-2025,S013,P0037,441,121
01-02-2025,S013,P0125,248,67
01-02-2025,S013,P0179,50,31
01-02-2025,S013,P0069,257,31
01-02-2025,S013,P0127,297,74
01-02-2025,S013,P0072,64,85
01-02-2025,S013,P0093,269,142
01-02-2025,S013,P0078,192,134
01-02-2025,S013,P0016,164,27
01-02-2025,S013,P0150,240,98
01-02-2025,S013,P0178,183,138
01-02-2025,S013,P0043,443,146
01-02-2025,S013,P0080,340,41
01-02-2025,S013,P0169,280,104
01-02-2025,S011,P0157,358,68
01-02-2025,S011,P0115,71,52
01-02-2025,S011,P0164,309,127
01-02-2025,S011,P0084,182,132
01-02-2025,S011,P0087,75,133
01-02-2025,S011,P0129,200,123
01-02-2025,S011,P0161,191,86
01-02-2025,S011,P0031,184,60
01-02-2025,S011,P0145,184,34
01-02-2025,S011,P0112,489,25
01-02-2025,S011,P0035,492,70
01-02-2025,S011,P0040,279,119
01-02-2025,S011,P0018,239,113
01-02-2025,S011,P0106,68,58
01-02-2025,S011,P0006,25,126
01-02-2025,S011,P0107,444,53
01-02-2025,S011,P0083,231,126
01-02-2025,S011,P0052,399,118
01-02-2025,S011,P0162,485,103
01-02-2025,S011,P0003,191,72
01-02-2025,S011,P0110,438,50
01-02-2025,S011,P0091,33,78
01-02-2025,S011,P0059,0,86
01-02-2025,S011,P0024,177,139
01-02-2025,S011,P0019,337,33
01-02-2025,S011,P0131,322,70
01-02-2025,S011,P0098,84,133
01-02-2025,S011,P0128,338,92
01-02-2025,S011,P0092,350,86
01-02-2025,S011,P0005,353,70
01-02-2025,S011,P0033,180,78
01-02-2025,S011,P0138,155,47
01-02-2025,S011,P0109,367,113
01-02-2025,S011,P0176,313,38
01-02-2025,S011,P0168,346,74
01-02-2025,S011,P0013,388,61
01-02-2025,S011,P0014,39,100
01-02-2025,S011,P0081,383,120
01-02-2025,S011,P0174,160,117
01-02-2025,S011,P0002,439,30
01-02-2025,S011,P0077,138,123
01-02-2025,S011,P0021,397,98
01-02-2025,S011,P0036,259,75
01-02-2025,S011,P0141,390,33
01-02-2025,S011,P0088,301,44
01-02-2025,S011,P0153,351,96
01-02-2025,S011,P0045,399,100
01-02-2025,S011,P0130,32,88
01-02-2025,S011,P0025,315,111
01-02-2025,S011,P0039,326,89
01-02-2025,S011,P0159,353,31
01-02-2025,S011,P0015,255,124
01-02-2025,S011,P0075,309,89
01-02-2025,S011,P0122,185,73
01-02-2025,S011,P0120,11,129
01-02-2025,S011,P0060,111,81
01-02-2025,S011,P0171,189,139
01-02-2025,S011,P0175,363,75
01-02-2025,S011,P0022,63,101
01-02-2025,S011,P0067,313,139
01-02-2025,S011,P0156,272,49
01-02-2025,S011,P0103,408,72
01-02-2025,S011,P0054,19,73
01-02-2025,S011,P0047,334,24
01-02-2025,S011,P0167,496,74
01-02-2025,S011,P0090,51,43
01-02-2025,S011,P0102,135,22
01-02-2025,S011,P0057,394,57
01-02-2025,S011,P0062,210,120
01-02-2025,S011,P0154,140,125
01-02-2025,S011,P0076,244,52
01-02-2025,S011,P0056,39,72
01-02-2025,S011,P0095,9,121
01-02-2025,S011,P0028,494,52
01-02-2025,S011,P0152,261,100
01-02-2025,S011,P0137,225,84
01-02-2025,S011,P0139,77,129
01-02-2025,S011,P0166,435,80
01-02-2025,S011,P0026,487,27
01-02-2025,S011,P0029,493,116
01-02-2025,S011,P0034,37,99
01-02-2025,S011,P0101,355,106
01-02-2025,S011,P0020,16,31
01-02-2025,S011,P0017,420,54
01-02-2025,S011,P0123,185,144
01-02-2025,S011,P0136,322,29
01-02-2025,S011,P0044,3,108
01-02-2025,S011,P0011,204,97
01-02-2025,S011,P0094,202,97
01-02-2025,S011,P0143,372,55
01-02-2025,S011,P0032,443,142
01-02-2025,S011,P0071,407,135
01-02-2025,S011,P0113,223,81
01-02-2025,S011,P0061,288,50
01-02-2025,S011,P0042,229,54
01-02-2025,S011,P0063,388,139
01-02-2025,S011,P0117,103,42
01-02-2025,S011,P0051,137,122
01-02-2025,S011,P0086,88,124
01-02-2025,S011,P0146,29,31
01-02-2025,S011,P0134,90,63
01-02-2025,S011,P0012,223,129
01-02-2025,S011,P0148,26,98
01-02-2025,S011,P0105,284,65
01-02-2025,S011,P0096,375,76
01-02-2025,S011,P0116,122,101
01-02-2025,S011,P0133,168,92
01-02-2025,S011,P0079,279,70
01-02-2025,S011,P0135,346,104
01-02-2025,S011,P0041,217,93
01-02-2025,S011,P0180,118,127
01-02-2025,S011,P0121,303,138
01-02-2025,S011,P0007,420,60
01-02-2025,S011,P0119,375,125
01-02-2025,S011,P0082,335,60
01-02-2025,S011,P0068,142,75
01-02-2025,S011,P0124,201,107
01-02-2025,S011,P0142,106,57
01-02-2025,S011,P0170,376,79
01-02-2025,S011,P0140,440,29
01-02-2025,S011,P0108,239,49
01-02-2025,S011,P0147,363,43
01-02-2025,S011,P0160,336,127
01-02-2025,S011,P0074,477,116
01-02-2025,S011,P0064,235,145
01-02-2025,S011,P0118,205,126
01-02-2025,S011,P0004,278,70
01-02-2025,S011,P0155,464,68
01-02-2025,S011,P0104,129,88
01-02-2025,S011,P0050,107,20
01-02-2025,S011,P0089,209,139
01-02-2025,S011,P0008,418,107
01-02-2025,S011,P0114,329,81
01-02-2025,S011,P0097,453,28
01-02-2025,S011,P0023,460,65
01-02-2025,S011,P0030,438,76
01-02-2025,S011,P0037,418,33
01-02-2025,S011,P0125,373,105
01-02-2025,S011,P0179,0,33
01-02-2025,S011,P0069,196,144
01-02-2025,S011,P0127,250,32
01-02-2025,S011,P0072,33,103
01-02-2025,S011,P0093,311,108
01-02-2025,S011,P0078,318,67
01-02-2025,S011,P0016,498,41
01-02-2025,S011,P0150,134,99
01-02-2025,S011,P0178,174,63
01-02-2025,S011,P0043,161,45
01-02-2025,S011,P0080,19,78
01-02-2025,S011,P0169,230,72
01-02-2025,S007,P0157,3,113
01-02-2025,S007,P0115,313,54
01-02-2025,S007,P0164,150,47
01-02-2025,S007,P0084,420,48
01-02-2025,S007,P0087,146,105
01-02-2025,S007,P0129,94,87
01-02-2025,S007,P0161,100,114
01-02-2025,S007,P0031,293,54
01-02-2025,S007,P0145,342,30
01-02-2025,S007,P0112,302,20
01-02-2025,S007,P0035,413,49
01-02-2025,S007,P0040,492,104
01-02-2025,S007,P0018,242,105
01-02-2025,S007,P0106,325,52
01-02-2025,S007,P0006,441,113
01-02-2025,S007,P0107,128,130
01-02-2025,S007,P0083,411,146
01-02-2025,S007,P0052,232,28
01-02-2025,S007,P0162,155,51
01-02-2025,S007,P0003,275,108
01-02-2025,S007,P0110,200,99
01-02-2025,S007,P0091,35,92
01-02-2025,S007,P0059,98,81
01-02-2025,S007,P0024,167,116
01-02-2025,S007,P0019,11,79
01-02-2025,S007,P0131,119,25
01-02-2025,S007,P0098,211,112
01-02-2025,S007,P0128,412,135
01-02-2025,S007,P0092,41,54
01-02-2025,S007,P0005,478,99
01-02-2025,S007,P0033,239,108
01-02-2025,S007,P0138,51,91
01-02-2025,S007,P0109,148,20
01-02-2025,S007,P0176,462,103
01-02-2025,S007,P0168,126,40
01-02-2025,S007,P0013,329,146
01-02-2025,S007,P0014,456,137
01-02-2025,S007,P0081,239,144
01-02-2025,S007,P0174,422,28
01-02-2025,S007,P0002,88,37
01-02-2025,S007,P0077,89,29
01-02-2025,S007,P0021,215,132
01-02-2025,S007,P0036,24,116
01-02-2025,S007,P0141,47,146
01-02-2025,S007,P0088,261,21
01-02-2025,S007,P0153,346,139
01-02-2025,S007,P0045,80,63
01-02-2025,S007,P0130,170,121
01-02-2025,S007,P0025,253,120
01-02-2025,S007,P0039,71,127
01-02-2025,S007,P0159,331,59
01-02-2025,S007,P0015,64,77
01-02-2025,S007,P0075,204,66
01-02-2025,S007,P0122,183,45
01-02-2025,S007,P0120,481,85
01-02-2025,S007,P0060,376,46
01-02-2025,S007,P0171,51,34
01-02-2025,S007,P0175,472,110
01-02-2025,S007,P0022,492,119
01-02-2025,S007,P0067,240,90
01-02-2025,S007,P0156,193,86
01-02-2025,S007,P0103,310,42
01-02-2025,S007,P0054,413,59
01-02-2025,S007,P0047,39,56
01-02-2025,S007,P0167,488,86
01-02-2025,S007,P0090,96,77
01-02-2025,S007,P0102,421,34
01-02-2025,S007,P0057,218,44
01-02-2025,S007,P0062,160,34
01-02-2025,S007,P0154,114,93
01-02-2025,S007,P0076,145,102
01-02-2025,S007,P0056,497,35
01-02-2025,S007,P0095,221,90
01-02-2025,S007,P0028,24,106
01-02-2025,S007,P0152,382,23
01-02-2025,S007,P0137,197,148
01-02-2025,S007,P0139,168,148
01-02-2025,S007,P0166,465,116
01-02-2025,S007,P0026,248,84
01-02-2025,S007,P0029,285,109
01-02-2025,S007,P0034,289,106
01-02-2025,S007,P0101,73,107
01-02-2025,S007,P0020,73,49
01-02-2025,S007,P0017,32,49
01-02-2025,S007,P0123,120,140
01-02-2025,S007,P0136,384,109
01-02-2025,S007,P0044,420,129
01-02-2025,S007,P0011,409,76
01-02-2025,S007,P0094,344,79
01-02-2025,S007,P0143,450,32
01-02-2025,S007,P0032,211,96
01-02-2025,S007,P0071,56,124
01-02-2025,S007,P0113,381,76
01-02-2025,S007,P0061,400,49
01-02-2025,S007,P0042,368,115
01-02-2025,S007,P0063,458,115
01-02-2025,S007,P0117,26,34
01-02-2025,S007,P0051,477,147
01-02-2025,S007,P0086,24,124
01-02-2025,S007,P0146,351,57
01-02-2025,S007,P0134,127,49
01-02-2025,S007,P0012,439,136
01-02-2025,S007,P0148,209,144
01-02-2025,S007,P0105,220,68
01-02-2025,S007,P0096,86,92
01-02-2025,S007,P0116,205,137
01-02-2025,S007,P0133,279,141
01-02-2025,S007,P0079,401,129
01-02-2025,S007,P0135,198,104
01-02-2025,S007,P0041,155,111
01-02-2025,S007,P0180,293,71
01-02-2025,S007,P0121,432,109
01-02-2025,S007,P0007,286,53
01-02-2025,S007,P0119,186,119
01-02-2025,S007,P0082,300,62
01-02-2025,S007,P0068,495,40
01-02-2025,S007,P0124,447,118
01-02-2025,S007,P0142,380,80
01-02-2025,S007,P0170,259,101
01-02-2025,S007,P0140,143,47
01-02-2025,S007,P0108,123,78
01-02-2025,S007,P0147,281,79
01-02-2025,S007,P0160,350,88
01-02-2025,S007,P0074,482,70
01-02-2025,S007,P0064,353,62
01-02-2025,S007,P0118,462,59
01-02-2025,S007,P0004,458,52
01-02-2025,S007,P0155,310,62
